trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
929,False,"{'a': 0.7, 'e': 3.550000000000698}",30,0,-161.3833769022923,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
930,False,"{'a': 0.7, 'e': 3.500000000000698}",30,0,-258.7370473602368,"{0: 13, 1: 2, 2: 10, 3: 2, 4: 3}",0
931,False,"{'a': 0.7, 'e': 3.4500000000006983}",20,0,-103.20927998965698,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
932,False,"{'a': 0.7, 'e': 3.4000000000006985}",20,0,-84.81164949836429,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
933,False,"{'a': 0.7, 'e': 3.3500000000006986}",35,0,-117.14486901990813,"{0: 24, 1: 2, 2: 7, 3: 1, 4: 1}",0
934,False,"{'a': 0.7, 'e': 3.300000000000699}",25,15,-22.873873343493585,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
935,False,"{'a': 0.7, 'e': 3.250000000000699}",20,11,-11.555462866892626,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
936,False,"{'a': 0.7, 'e': 3.200000000000699}",30,0,-190.25841240232984,"{0: 16, 1: 4, 2: 5, 3: 3, 4: 2}",0
937,False,"{'a': 0.7, 'e': 3.1500000000006994}",25,0,-83.02704004801325,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
938,False,"{'a': 0.7, 'e': 3.1000000000006995}",20,0,-115.7044646303719,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
939,False,"{'a': 0.7, 'e': 3.0500000000006997}",35,0,-148.82499682875715,"{0: 19, 1: 8, 2: 5, 3: 2, 4: 1}",0
940,False,"{'a': 0.7, 'e': 3.0000000000007}",25,0,-120.70777454879766,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
941,False,"{'a': 0.7, 'e': 2.9500000000007}",20,0,-117.80349823963311,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
942,False,"{'a': 0.7, 'e': 2.9000000000007002}",35,0,-196.57351167663822,"{0: 20, 1: 5, 2: 7, 3: 0, 4: 3}",0
943,False,"{'a': 0.7, 'e': 2.8500000000007004}",25,0,-22.540722044961818,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
944,False,"{'a': 0.7, 'e': 2.8000000000007006}",20,5,-54.752492316560726,"{0: 6, 1: 6, 2: 3, 3: 0, 4: 0}",1
945,False,"{'a': 0.7, 'e': 2.7500000000007008}",20,0,-83.49730110050497,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
946,False,"{'a': 0.7, 'e': 2.700000000000701}",25,0,-92.50599999749717,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
947,False,"{'a': 0.7, 'e': 2.650000000000701}",20,0,-149.57679208599507,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
948,False,"{'a': 0.7, 'e': 2.6000000000007013}",35,0,-169.93286227638447,"{0: 22, 1: 5, 2: 5, 3: 0, 4: 3}",0
949,False,"{'a': 0.7, 'e': 2.5500000000007015}",25,0,-108.43529303858277,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
950,False,"{'a': 0.7, 'e': 2.5000000000007017}",25,0,-214.69862755112922,"{0: 11, 1: 1, 2: 10, 3: 0, 4: 3}",0
951,False,"{'a': 0.7, 'e': 2.450000000000702}",25,10,-94.20487745190472,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 1}",1
952,False,"{'a': 0.7, 'e': 2.400000000000702}",20,0,-81.66502748390985,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
953,False,"{'a': 0.7, 'e': 2.350000000000702}",20,0,-153.02752473254662,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
954,False,"{'a': 0.7, 'e': 2.3000000000007024}",35,0,-285.6846049049003,"{0: 16, 1: 3, 2: 9, 3: 4, 4: 3}",0
955,False,"{'a': 0.7, 'e': 2.2500000000007025}",20,0,-139.39091764681083,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
956,False,"{'a': 0.7, 'e': 2.2000000000007027}",20,0,-93.02024770541678,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
957,False,"{'a': 0.7, 'e': 2.150000000000703}",20,0,-165.891439840534,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",1
958,False,"{'a': 0.7, 'e': 2.100000000000703}",25,0,-57.639850239370226,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
959,False,"{'a': 0.7, 'e': 2.0500000000007033}",25,0,-91.65364012170151,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
960,False,"{'a': 0.7, 'e': 2.0000000000007034}",30,0,-214.93772456158666,"{0: 13, 1: 3, 2: 11, 3: 1, 4: 2}",0
961,False,"{'a': 0.7, 'e': 1.9500000000007034}",30,0,-129.51965766903834,"{0: 18, 1: 5, 2: 4, 3: 2, 4: 1}",0
962,False,"{'a': 0.7, 'e': 1.9000000000007033}",20,0,-62.679828472675645,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
963,False,"{'a': 0.7, 'e': 1.8500000000007033}",20,1,-166.6667788129898,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 3}",1
964,False,"{'a': 0.7, 'e': 1.8000000000007033}",20,0,-120.66780680561351,"{0: 9, 1: 2, 2: 8, 3: 0, 4: 1}",0
965,False,"{'a': 0.7, 'e': 1.7500000000007032}",25,0,-118.13819091397092,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
966,False,"{'a': 0.7, 'e': 1.7000000000007032}",20,0,-111.90970293985386,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
967,False,"{'a': 0.7, 'e': 1.6500000000007031}",25,0,-163.79837449344546,"{0: 13, 1: 2, 2: 5, 3: 4, 4: 1}",0
968,False,"{'a': 0.7, 'e': 1.600000000000703}",25,17,-49.79043582901038,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
969,False,"{'a': 0.7, 'e': 1.550000000000703}",25,0,-159.64245685356696,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
970,False,"{'a': 0.7, 'e': 1.500000000000703}",25,0,-92.06299751025873,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
971,False,"{'a': 0.7, 'e': 1.450000000000703}",20,15,-12.12082153837238,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
972,False,"{'a': 0.7, 'e': 1.400000000000703}",20,0,-104.62439604057903,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
973,False,"{'a': 0.7, 'e': 1.3500000000007029}",20,0,-61.41190313089592,"{0: 11, 1: 6, 2: 2, 3: 1, 4: 0}",0
974,False,"{'a': 0.7, 'e': 1.3000000000007028}",25,0,-117.10421337199091,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
975,False,"{'a': 0.7, 'e': 1.2500000000007028}",20,0,-74.5894991800004,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
976,False,"{'a': 0.7, 'e': 1.2000000000007027}",20,0,-79.18984192760621,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
977,False,"{'a': 0.7, 'e': 1.1500000000007027}",25,0,-150.58511509934053,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
978,False,"{'a': 0.7, 'e': 1.1000000000007026}",20,0,-87.74279498621274,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
979,False,"{'a': 0.7, 'e': 1.0500000000007026}",20,0,-156.4678648069962,"{0: 9, 1: 2, 2: 5, 3: 3, 4: 1}",0
980,False,"{'a': 0.7, 'e': 1.0000000000007025}",20,0,-55.2457643510973,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
981,False,"{'a': 0.7, 'e': 0.9500000000007025}",25,0,-131.36009818286092,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
982,False,"{'a': 0.7, 'e': 0.9000000000007025}",20,1,-124.17566555707731,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 2}",1
983,False,"{'a': 0.7, 'e': 0.8500000000007024}",35,20,-31.259439070446366,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
984,False,"{'a': 0.7, 'e': 0.8000000000007024}",30,6,-1.9592103481450946,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 0}",1
985,False,"{'a': 0.7, 'e': 0.7500000000007023}",25,0,-72.1029175553133,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
986,False,"{'a': 0.7, 'e': 0.7000000000007023}",25,0,-94.21028986413269,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
987,False,"{'a': 0.7, 'e': 0.6500000000007022}",25,0,-47.72144847586726,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
988,False,"{'a': 0.7, 'e': 0.6000000000007022}",20,6,-56.64844158940865,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
989,False,"{'a': 0.7, 'e': 0.5500000000007021}",20,0,-42.07326262208465,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
990,False,"{'a': 0.7, 'e': 0.5000000000007021}",20,0,-11.314531971102143,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
991,False,"{'a': 0.7, 'e': 0.4500000000007021}",20,6,-42.05618627772179,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
992,False,"{'a': 0.7, 'e': 0.4000000000007021}",25,0,-43.29880066562305,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
993,False,"{'a': 0.7, 'e': 0.35000000000070214}",25,9,5.9275438961572124,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.7, 'e': 0.30000000000070215}",25,16,-4.477409804731735,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
995,False,"{'a': 0.7, 'e': 0.25000000000070216}",25,12,7.512279587977365,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.7, 'e': 0.20000000000070217}",20,9,-38.81217006477363,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
997,False,"{'a': 0.7, 'e': 0.15000000000070218}",25,10,15.910402685318271,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
998,False,"{'a': 0.7, 'e': 0.10000000000070218}",25,1,20.455663212011526,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.7, 'e': 0.05000000000070218}",20,9,14.88029368274948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.7, 'e': 7.021744297119881e-13}",20,8,19.3905992154408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,8,15.907027822124608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
